,0
0,0.3132059703032842
1,2.0082223444399787
2,0.7486037774989812
3,-0.6135351451715676
4,-1.9283605737839056
5,-0.391716600060284
6,-1.2009702487593743
7,-0.6775980161414428
8,0.7073672407271766
9,-0.23897135369393183
10,-0.34804041196603897
11,-0.07089470473398189
12,2.0524346205039192
13,1.8087758963642995
14,0.42838720883733117
15,-0.21858440550098363
16,0.6039623719705757
17,-1.0433761767524206
18,-1.1889216411134347
19,0.017657813089219262
20,-0.554258148779695
21,-0.3432797361511822
22,0.09162103452081431
23,0.047419095527133706
24,0.6439316204695918
25,-0.8294981588496244
26,0.07193258684221226
27,0.2869009925260261
28,0.8502363760844849
29,0.07586140568910431
30,-1.0559511733119564
31,-2.2177534552553584
32,-0.41368398054046457
33,-1.6330883682836905
34,-0.3421396872360293
35,-0.12032734685218337
36,-1.1466639752211223
37,0.10215129980269168
38,0.3517337529452411
39,-1.2453653994283693
40,-0.43854931318639495
41,-0.5866803036952123
42,-2.3376412646341924
43,-1.047217991537806
44,0.08717377117213695
45,-0.2224422537429066
46,0.529803962431531
47,-1.3524480483088248
48,-0.6138474877479322
49,-1.0608423329033312
50,-0.6828695645736188
51,-0.7487437622761458
52,0.005728748231601177
53,0.2585219784711402
54,0.27357531884070574
55,-0.6460545779823976
56,0.21454192177593176
57,-0.8234105709714717
58,-0.022016602294725105
59,1.2417270775191214
60,1.3866328816046525
61,0.32168515109346024
62,-1.233517413204393
63,0.34533006087087426
64,1.7663448000644715
65,0.8162512827612576
66,0.49623181008788664
67,0.16489284128973572
68,-0.2136461481278342
69,-1.2169640254840164
70,-0.33086939965682427
71,-0.9601291891927209
72,0.5112554317158285
73,0.8530850609347836
74,-0.25996059121026444
75,-0.7916829889061171
76,-0.8308189916571176
77,-0.18948540540978814
78,0.6806971863574913
79,0.16138723457851087
80,-2.6925830429677884
81,-0.5665402900042632
82,1.8383677776417717
83,0.07691085257027665
84,0.15620460364099326
85,0.2339139995354364
86,-0.8543740426019891
87,-2.0214626088939047
88,0.745009284290038
89,-2.1513763764118368
90,0.39610759885092306
91,-0.2309588194488374
92,-0.1278463913907061
93,-1.625091540183349
94,0.09579143842145466
95,-1.1842690864400374
96,-1.2295975224180797
97,-1.0244574522305212
98,-0.41958137717080757
99,-0.8465692840555917
100,-0.148578274715343
101,0.9649492013453055
102,0.41640711104491396
103,-0.7950380501779345
104,0.8577674113624858
105,-0.6228016922263285
106,-0.8211276577950486
107,1.4808474179900617
108,0.09893795793653408
