,0
0,-0.3188535051081303
1,-1.6029805557604186
2,-1.5352178709022035
3,-0.5704008948248712
4,-0.21672830119587264
5,0.25487430067675804
6,-0.14944993707188436
7,2.010782573607277
8,-0.09678415830991538
9,0.42220166048145347
10,-0.22546156340099752
11,-0.6379430932117882
12,-0.016286303695742424
13,1.0442167783791647
14,-1.0848803286340662
15,-2.2059248271588077
16,-0.9512190052272814
17,0.8329731875406887
18,-1.0002081659314048
19,0.343462744514589
20,1.5460302628241545
21,0.6900809454192648
22,-2.0458533639158567
23,0.33446682970050046
24,-0.6414586748855063
25,-0.2224967440789436
26,-1.2303744006692952
27,0.20584824207141222
28,0.8213714050003852
29,-0.49378038932452495
30,-1.408793515692229
31,-1.2163238137027035
32,1.734299052098116
33,-0.20678986163170768
34,-0.7331885760119913
35,0.7741629092482434
36,-0.7773762190791738
37,-0.41463508477688005
38,-1.1456411935262647
39,0.32504049957296904
40,0.0005942808504631231
41,1.4185880309052035
42,-0.14882561380878107
43,-0.6062699207423654
44,-1.185801176617191
45,0.45550421999136287
46,-0.8376449460249225
47,-0.14696144975816544
48,-0.6823497113288696
49,1.4876696461709589
50,-1.0947105694444281
51,-1.6547068770638789
52,-0.023842043368390988
53,-0.3637375011257383
54,-0.4829431172276428
55,0.7395770559603351
56,0.6112518344751409
57,0.4918022848569734
58,1.7929238658181137
59,-0.6837371439154437
60,1.0541130475865803
61,-0.6155624481573357
62,0.4374425482284036
63,-2.8093946009647865
64,-0.6535601212741409
65,0.5277865832688886
66,0.9327217243736505
67,-0.11139136437007018
68,-1.1207172991503138
69,0.9911361568908433
70,1.6307963569543384
71,-1.9000900011534216
72,0.06231590742376061
73,0.4799975411358757
74,0.3796091987493898
75,-1.5122449731580738
76,0.28901987350447306
77,0.0955244882468207
78,-0.29282114250919195
79,0.8565823941580236
80,0.9334730122258509
81,-0.42104503151329253
82,1.5904295257943812
83,-1.063800560006047
84,2.1048844470081307
85,-1.0904943018175457
86,1.484521410718553
87,-1.0892290095367936
88,0.6044320349460719
89,0.9418187295974634
90,-0.6201430668616758
91,0.8148652636618333
92,-0.9000400309065527
93,-0.4804093841700911
94,0.23025772055162322
95,0.19523504732833175
96,0.5358387941392835
97,0.6842993439231871
98,2.8212793285546485
99,0.9165035758368795
100,0.15072237054246843
101,0.01774697444880643
102,0.006885408412317336
103,0.32903461894980707
104,-0.587376053199163
105,1.7515718167050387
106,0.30827355780919424
107,-0.8942833016075689
108,-0.7691564891407966
109,0.86919689686113
110,0.3713807985281126
111,-0.628361736261322
112,-0.9224772978128893
113,-0.9033914421423074
114,0.4061486634352454
115,-0.3389001908941558
116,-1.6556494213064283
117,0.4497613426874884
